split,sample_id,family,parent_relative_l2,cpadc_relative_l2,relative_improvement_fraction,nonworse,adaptation_accepted,all_saved_time_indices,prediction_sealed_before_truth
test_id,test_id_layered_00021,layered,5.250627401532025,5.129493643648917,0.023070339717452322,True,True,401,True
test_id,test_id_layered_00022,layered,5.137390178965684,4.938778327138285,0.03866006764301989,True,True,401,True
test_id,test_id_layered_00023,layered,4.803047509206593,4.719177317969716,0.01746187000568135,True,True,401,True
test_id,test_id_layered_00024,layered,4.845442395969684,4.726859332850426,0.024473113789959148,True,True,401,True
test_id,test_id_layered_00025,layered,4.7082881979213855,4.569540540459297,0.029468811514839516,True,True,401,True
test_id,test_id_layered_00026,layered,4.954278268342805,4.860711007735603,0.01888615365129676,True,True,401,True
test_id,test_id_layered_00027,layered,5.60930423458717,5.510744274826138,0.017570799450189925,True,True,401,True
test_id,test_id_layered_00028,layered,5.229415986931928,5.229415986931928,0.0,True,False,401,True
test_id,test_id_layered_00029,layered,5.600162725677475,5.600162725677475,0.0,True,False,401,True
test_id,test_id_layered_00030,layered,4.974899600052352,4.974899600052352,0.0,True,False,401,True
test_id,test_id_layered_00031,layered,4.935685939564156,4.797329562442855,0.02803184376304094,True,True,401,True
test_id,test_id_layered_00032,layered,5.513571574862045,5.513571574862045,0.0,True,False,401,True
test_id,test_id_layered_00033,layered,5.4228970257413085,5.4228970257413085,0.0,True,False,401,True
test_id,test_id_layered_00034,layered,6.008026017006024,6.008026017006024,0.0,True,False,401,True
test_id,test_id_layered_00035,layered,5.328687508822791,5.328687508822791,0.0,True,False,401,True
test_id,test_id_layered_00036,layered,5.665336214304692,5.452864860812034,0.03750375007862349,True,True,401,True
test_id,test_id_layered_00037,layered,5.7438151657621415,5.619923996628768,0.021569490932066667,True,True,401,True
test_id,test_id_layered_00038,layered,5.3872560453178915,5.331746346679825,0.01030389091795818,True,True,401,True
test_id,test_id_layered_00039,layered,5.0864097670063435,5.0864097670063435,0.0,True,False,401,True
test_id,test_id_layered_00040,layered,6.379321207335604,6.379321207335604,0.0,True,False,401,True
test_id,test_id_layered_00041,layered,5.8819721417012705,5.8819721417012705,0.0,True,False,401,True
test_id,test_id_layered_00042,layered,5.35059969763495,5.35059969763495,0.0,True,False,401,True
test_id,test_id_layered_00043,layered,6.618480561509822,6.618480561509822,0.0,True,False,401,True
test_id,test_id_layered_00044,layered,5.094290628010261,5.094290628010261,0.0,True,False,401,True
test_id,test_id_layered_00045,layered,5.259179990239915,5.200675363780298,0.011124286783907516,True,True,401,True
test_id,test_id_layered_00046,layered,4.775427602169652,4.775427602169652,0.0,True,False,401,True
test_id,test_id_layered_00047,layered,4.736540702559686,4.643438043312865,0.019656256557978456,True,True,401,True
test_id,test_id_layered_00048,layered,4.183128047007468,4.080798506731412,0.024462445119092315,True,True,401,True
test_id,test_id_layered_00049,layered,4.860898195516806,4.860898195516806,0.0,True,False,401,True
test_id,test_id_layered_00050,layered,4.341235251289349,4.219977585605467,0.02793160440864561,True,True,401,True
test_id,test_id_layered_00051,layered,4.425826552415196,4.357546105046986,0.01542772780622158,True,True,401,True
test_id,test_id_layered_00052,layered,4.806742828079217,4.655497232245655,0.03146529807046063,True,True,401,True
test_id,test_id_layered_00053,layered,4.840515625037392,4.66377356764324,0.03651306412068181,True,True,401,True
test_id,test_id_layered_00054,layered,4.49223763007067,4.4644520101217,0.006185251591094703,True,True,401,True
test_id,test_id_layered_00055,layered,4.7198000133204,4.7198000133204,0.0,True,False,401,True
test_id,test_id_layered_00056,layered,4.953365274063659,4.808864887652218,0.02917216446121179,True,True,401,True
test_id,test_id_layered_00057,layered,4.62570528003782,4.62570528003782,0.0,True,False,401,True
test_id,test_id_layered_00058,layered,4.948345169186393,4.926473885579359,0.004419918752480621,True,True,401,True
test_id,test_id_layered_00059,layered,5.685217500032916,5.685217500032916,0.0,True,False,401,True
test_id,test_id_layered_00060,layered,4.846994522941638,4.659765095640169,0.038627942824214244,True,True,401,True
test_id,test_id_layered_00061,layered,4.989975607958908,4.989975607958908,0.0,True,False,401,True
test_id,test_id_layered_00062,layered,5.24277546937039,5.110336582469214,0.025261216635142292,True,True,401,True
test_id,test_id_layered_00063,layered,4.989207680645104,4.989207680645104,0.0,True,False,401,True
test_id,test_id_layered_00064,layered,5.449438003794268,5.424637852920503,0.004550955686897883,True,True,401,True
test_id,test_id_layered_00065,layered,5.457914875877763,5.457914875877763,0.0,True,False,401,True
test_id,test_id_layered_00066,layered,5.529401147140372,5.529401147140372,0.0,True,False,401,True
test_id,test_id_layered_00067,layered,5.215371629570434,5.215371629570434,0.0,True,False,401,True
test_id,test_id_layered_00068,layered,5.591259698903665,5.591259698903665,0.0,True,False,401,True
test_id,test_id_layered_00069,layered,5.2549701047712185,5.2549701047712185,0.0,True,False,401,True
test_id,test_id_layered_00070,layered,5.31564262167968,5.31564262167968,0.0,True,False,401,True
test_id,test_id_layered_00071,layered,4.802904952318464,4.619060209917659,0.03827782232335428,True,True,401,True
test_id,test_id_layered_00072,layered,5.287630336323727,5.287630336323727,0.0,True,False,401,True
test_id,test_id_layered_00073,layered,5.59415859334041,5.496319154907766,0.017489571809622437,True,True,401,True
test_id,test_id_layered_00074,layered,5.738966591002157,5.738966591002157,0.0,True,False,401,True
test_id,test_id_layered_00075,layered,5.272162410337746,5.221784786323538,0.009555400629431717,True,True,401,True
test_id,test_id_layered_00076,layered,5.170896175871059,5.170896175871059,0.0,True,False,401,True
test_id,test_id_layered_00077,layered,4.595620766417631,4.563033982262078,0.007090834037847545,True,True,401,True
test_id,test_id_layered_00078,layered,4.724152464157291,4.585280809569894,0.029396099224365303,True,True,401,True
test_id,test_id_layered_00079,layered,4.6716993071956905,4.6716993071956905,0.0,True,False,401,True
test_id,test_id_layered_00080,layered,6.285218535216543,6.285218535216543,0.0,True,False,401,True
test_id,test_id_layered_00081,layered,5.843325163539032,5.843325163539032,0.0,True,False,401,True
test_id,test_id_layered_00082,layered,5.622738224092816,5.622738224092816,0.0,True,False,401,True
test_id,test_id_layered_00083,layered,5.243867006658032,5.2185584981184086,0.0048263063322334316,True,True,401,True
test_id,test_id_layered_00084,layered,5.504095936545589,5.317857720598844,0.03383629538689141,True,True,401,True
test_id,test_id_layered_00085,layered,4.6531435584521,4.6531435584521,0.0,True,False,401,True
test_id,test_id_layered_00086,layered,5.2281982019820035,5.2281982019820035,0.0,True,False,401,True
test_id,test_id_layered_00087,layered,4.99105903351712,4.901948565007919,0.017854020140973224,True,True,401,True
test_id,test_id_layered_00088,layered,4.379097219681942,4.215267833000187,0.037411680641713164,True,True,401,True
test_id,test_id_layered_00089,layered,5.069096041568818,5.069096041568818,0.0,True,False,401,True
test_id,test_id_layered_00090,layered,4.937849735766465,4.887747751502135,0.010146518615466208,True,True,401,True
test_id,test_id_layered_00091,layered,4.623711077610783,4.623711077610783,0.0,True,False,401,True
test_id,test_id_layered_00092,layered,4.956638337536658,4.956638337536658,0.0,True,False,401,True
test_id,test_id_layered_00093,layered,6.160351207713219,6.160351207713219,0.0,True,False,401,True
test_id,test_id_layered_00094,layered,5.23864320007594,5.23864320007594,0.0,True,False,401,True
test_id,test_id_layered_00095,layered,5.645741658208939,5.623027858898103,0.004023173691947051,True,True,401,True
test_id,test_id_layered_00096,layered,4.65813311253713,4.65813311253713,0.0,True,False,401,True
test_id,test_id_layered_00097,layered,4.3229416226925546,4.3229416226925546,0.0,True,False,401,True
test_id,test_id_layered_00098,layered,5.035759968423221,5.035759968423221,0.0,True,False,401,True
test_id,test_id_layered_00099,layered,4.74583062769315,4.651291654556851,0.019920427118624778,True,True,401,True
test_id,test_id_layered_00100,layered,5.087304931424533,5.030455862905772,0.01117469255039177,True,True,401,True
test_id,test_id_layered_00101,layered,4.54094552340309,4.415158726577986,0.027700573851156166,True,True,401,True
test_id,test_id_layered_00102,layered,5.49906132480621,5.49906132480621,0.0,True,False,401,True
test_id,test_id_layered_00103,layered,5.264811947630232,5.264811947630232,0.0,True,False,401,True
test_id,test_id_layered_00104,layered,4.790358648079655,4.790358648079655,0.0,True,False,401,True
test_id,test_id_layered_00105,layered,5.137522697712937,5.137522697712937,0.0,True,False,401,True
test_id,test_id_layered_00106,layered,5.351299699697107,5.351299699697107,0.0,True,False,401,True
test_id,test_id_layered_00107,layered,5.362851621577639,5.362851621577639,0.0,True,False,401,True
test_id,test_id_layered_00108,layered,5.018530509203463,5.018530509203463,0.0,True,False,401,True
test_id,test_id_layered_00109,layered,5.257935622451413,5.257935622451413,0.0,True,False,401,True
test_id,test_id_layered_00110,layered,5.102880865626449,5.046685168371884,0.011012543450329244,True,True,401,True
test_id,test_id_layered_00111,layered,5.500348248743142,5.4229687189292095,0.014068114656488238,True,True,401,True
test_id,test_id_layered_00112,layered,4.9017200182645775,4.9017200182645775,0.0,True,False,401,True
test_id,test_id_layered_00113,layered,4.746339445835678,4.611297234690045,0.028451865418963156,True,True,401,True
test_id,test_id_layered_00114,layered,4.957603995232089,4.957603995232089,0.0,True,False,401,True
test_id,test_id_layered_00115,layered,4.997260459703578,4.997260459703578,0.0,True,False,401,True
test_id,test_id_layered_00116,layered,4.475432044272543,4.475432044272543,0.0,True,False,401,True
test_id,test_id_layered_00117,layered,5.12043253168528,5.12043253168528,0.0,True,False,401,True
test_id,test_id_layered_00118,layered,5.21652806434325,5.06410470286777,0.02921931207795969,True,True,401,True
test_id,test_id_layered_00119,layered,5.249535456746011,5.114441111926038,0.025734533261675113,True,True,401,True
test_id,test_id_layered_00120,layered,5.0458306168486144,5.0458306168486144,0.0,True,False,401,True
test_id,test_id_layered_00121,layered,5.096289686999731,5.096289686999731,0.0,True,False,401,True
test_id,test_id_layered_00122,layered,4.944688010233888,4.844880507105785,0.020184792836582213,True,True,401,True
test_id,test_id_layered_00123,layered,4.712695992787552,4.712695992787552,0.0,True,False,401,True
test_id,test_id_layered_00124,layered,5.24947746593302,5.24947746593302,0.0,True,False,401,True
test_id,test_id_layered_00125,layered,4.902093006290417,4.902093006290417,0.0,True,False,401,True
test_id,test_id_layered_00126,layered,5.121256274460445,5.121256274460445,0.0,True,False,401,True
test_id,test_id_layered_00127,layered,5.48619999775372,5.48619999775372,0.0,True,False,401,True
test_id,test_id_layered_00128,layered,4.7020936246510825,4.7020936246510825,0.0,True,False,401,True
test_id,test_id_layered_00129,layered,4.296535383233376,4.1909325130726565,0.024578610610963426,True,True,401,True
test_id,test_id_layered_00130,layered,4.973975398955747,4.973975398955747,0.0,True,False,401,True
test_id,test_id_layered_00131,layered,4.584627139156575,4.584627139156575,0.0,True,False,401,True
test_id,test_id_layered_00132,layered,4.969553839546936,4.778347362544576,0.03847558215000491,True,True,401,True
test_id,test_id_layered_00133,layered,4.731831500732203,4.736423887783986,-0.0009705305548332806,False,True,401,True
test_id,test_id_layered_00134,layered,5.047667973129904,4.877543484551397,0.033703581432876606,True,True,401,True
test_id,test_id_layered_00135,layered,4.530067536238657,4.530067536238657,0.0,True,False,401,True
test_id,test_id_layered_00136,layered,5.244686549522798,5.145352798964193,0.01893988317903239,True,True,401,True
test_id,test_id_layered_00137,layered,5.109089596829312,5.009695122660475,0.019454439442698517,True,True,401,True
test_id,test_id_layered_00138,layered,5.026194324201814,4.899857463805655,0.025135689598754608,True,True,401,True
test_id,test_id_layered_00139,layered,5.163394900001813,5.163394900001813,0.0,True,False,401,True
test_id,test_id_layered_00140,layered,5.476189602140362,5.476189602140362,0.0,True,False,401,True
test_id,test_id_layered_00141,layered,4.778313747610736,4.778313747610736,0.0,True,False,401,True
test_id,test_id_layered_00142,layered,4.879686714147579,4.879686714147579,0.0,True,False,401,True
test_id,test_id_layered_00143,layered,5.283636845956031,5.283636845956031,0.0,True,False,401,True
test_id,test_id_layered_00144,layered,5.7556458247678295,5.7556458247678295,0.0,True,False,401,True
test_id,test_id_layered_00145,layered,5.163871148626299,5.020353686522261,0.027792611003126317,True,True,401,True
test_id,test_id_layered_00146,layered,6.595229256955054,6.595229256955054,0.0,True,False,401,True
test_id,test_id_layered_00147,layered,5.109311437792141,5.109311437792141,0.0,True,False,401,True
test_id,test_id_layered_00148,layered,4.778431052828814,4.778431052828814,0.0,True,False,401,True
test_id,test_id_layered_00149,layered,5.017751974223351,5.017751974223351,0.0,True,False,401,True
test_id,test_id_layered_00150,layered,5.111289733100396,5.020816719130842,0.01770062326611151,True,True,401,True
test_id,test_id_layered_00151,layered,4.698892076074393,4.572876117734193,0.02681822785031438,True,True,401,True
test_id,test_id_layered_00152,layered,5.282535927393218,5.282535927393218,0.0,True,False,401,True
test_id,test_id_layered_00153,layered,4.949763498953104,4.949763498953104,0.0,True,False,401,True
test_id,test_id_layered_00154,layered,4.690878072489339,4.690878072489339,0.0,True,False,401,True
test_id,test_id_layered_00155,layered,4.580973360358074,4.466873481237793,0.024907343951758386,True,True,401,True
test_id,test_id_layered_00156,layered,5.110678531643648,5.110678531643648,0.0,True,False,401,True
test_id,test_id_layered_00157,layered,4.992624928928233,4.992624928928233,0.0,True,False,401,True
test_id,test_id_layered_00158,layered,5.051415136478693,5.051415136478693,0.0,True,False,401,True
test_id,test_id_layered_00159,layered,5.23818545190043,5.135865201558656,0.01953352955547834,True,True,401,True
test_id,test_id_layered_00160,layered,4.941535033370569,4.941535033370569,0.0,True,False,401,True
test_id,test_id_layered_00161,layered,4.962585724416803,4.962585724416803,0.0,True,False,401,True
test_id,test_id_layered_00162,layered,5.055934326616614,4.899982781491111,0.03084524739661013,True,True,401,True
test_id,test_id_layered_00163,layered,4.799909221075416,4.799909221075416,0.0,True,False,401,True
test_id,test_id_layered_00164,layered,4.61990432616855,4.50564836492058,0.024731239692733338,True,True,401,True
test_id,test_id_layered_00165,layered,5.092681933159679,5.092681933159679,0.0,True,False,401,True
test_id,test_id_layered_00166,layered,5.108540185515366,5.108540185515366,0.0,True,False,401,True
test_id,test_id_layered_00167,layered,4.752220088907113,4.752220088907113,0.0,True,False,401,True
test_id,test_id_layered_00168,layered,4.9263034409363256,4.806374857956177,0.024344538337523522,True,True,401,True
test_id,test_id_layered_00169,layered,4.610633207971672,4.4969862936266685,0.02464887342339674,True,True,401,True
test_id,test_id_layered_00170,layered,5.066492027217097,5.066492027217097,0.0,True,False,401,True
test_id,test_id_layered_00171,layered,5.210914899713034,5.0243262638431965,0.03580726982897239,True,True,401,True
test_id,test_id_layered_00172,layered,4.752573132568283,4.6120074001968945,0.02957676367105737,True,True,401,True
test_id,test_id_layered_00173,layered,5.651839536075881,5.651839536075881,0.0,True,False,401,True
test_id,test_id_layered_00174,layered,5.738188093998088,5.738188093998088,0.0,True,False,401,True
test_id,test_id_layered_00175,layered,5.151806054832892,5.151806054832892,0.0,True,False,401,True
test_id,test_id_layered_00176,layered,5.437801872146377,5.437801872146377,0.0,True,False,401,True
test_id,test_id_layered_00177,layered,5.377681220246452,5.377681220246452,0.0,True,False,401,True
test_id,test_id_layered_00178,layered,5.472643386857087,5.472643386857087,0.0,True,False,401,True
test_id,test_id_layered_00179,layered,5.009115549026626,5.009115549026626,0.0,True,False,401,True
test_id,test_id_layered_00180,layered,5.254931296122309,5.254931296122309,0.0,True,False,401,True
test_id,test_id_layered_00181,layered,4.6094450642945075,4.661268878453273,-0.011242961665863294,False,True,401,True
test_id,test_id_layered_00182,layered,4.893865518802926,4.893865518802926,0.0,True,False,401,True
test_id,test_id_layered_00183,layered,4.778322834022366,4.778322834022366,0.0,True,False,401,True
test_id,test_id_layered_00184,layered,6.330296516504495,6.330296516504495,0.0,True,False,401,True
test_id,test_id_layered_00185,layered,7.068529977834951,7.068529977834951,0.0,True,False,401,True
test_id,test_id_layered_00186,layered,6.883722559429531,6.883722559429531,0.0,True,False,401,True
test_id,test_id_layered_00187,layered,7.190622935549071,7.190622935549071,0.0,True,False,401,True
test_id,test_id_layered_00188,layered,5.657694591600247,5.552119737885969,0.018660401689236005,True,True,401,True
test_id,test_id_layered_00189,layered,5.205410123121825,5.205410123121825,0.0,True,False,401,True
test_id,test_id_layered_00190,layered,5.185251083800965,5.185251083800965,0.0,True,False,401,True
test_id,test_id_layered_00191,layered,5.027924327977264,5.027924327977264,0.0,True,False,401,True
test_id,test_id_layered_00192,layered,4.754529380918036,4.754529380918036,0.0,True,False,401,True
test_id,test_id_layered_00193,layered,5.491537680975011,5.432178491421191,0.010809211008323697,True,True,401,True
test_id,test_id_layered_00194,layered,6.451409715153638,6.451409715153638,0.0,True,False,401,True
test_id,test_id_layered_00195,layered,5.857014460593181,5.857014460593181,0.0,True,False,401,True
test_id,test_id_layered_00196,layered,4.8181004405719,4.8181004405719,0.0,True,False,401,True
test_id,test_id_layered_00197,layered,5.017522823165254,5.017522823165254,0.0,True,False,401,True
test_id,test_id_layered_00198,layered,5.420095514300404,5.420095514300404,0.0,True,False,401,True
test_id,test_id_layered_00199,layered,5.056097179216184,5.056097179216184,0.0,True,False,401,True
test_id,test_id_layered_00200,layered,4.8888374520638935,4.8888374520638935,0.0,True,False,401,True
test_id,test_id_layered_00201,layered,4.599456752647038,4.467814825118437,0.028621190416202813,True,True,401,True
test_id,test_id_layered_00202,layered,4.9021552499541015,4.9021552499541015,0.0,True,False,401,True
test_id,test_id_layered_00203,layered,4.808704190715917,4.668216990770232,0.029215188619196284,True,True,401,True
test_id,test_id_layered_00204,layered,5.3597160303520575,5.23986860533751,0.022360778880047283,True,True,401,True
test_id,test_id_layered_00205,layered,4.886248468607251,4.886248468607251,0.0,True,False,401,True
test_id,test_id_layered_00206,layered,4.764899602924145,4.764899602924145,0.0,True,False,401,True
test_id,test_id_layered_00207,layered,5.6101300913882355,5.6101300913882355,0.0,True,False,401,True
test_id,test_id_layered_00208,layered,5.495794976988363,5.495794976988363,0.0,True,False,401,True
test_id,test_id_layered_00209,layered,2.850352128331602,2.850352128331602,0.0,True,False,401,True
test_id,test_id_layered_00210,layered,5.642446919863555,5.642446919863555,0.0,True,False,401,True
test_id,test_id_layered_00211,layered,9.4741610912891,9.4741610912891,0.0,True,False,401,True
test_id,test_id_layered_00212,layered,5.2473023545553525,5.2473023545553525,0.0,True,False,401,True
test_id,test_id_layered_00213,layered,3.253767015674803,3.215028276782242,0.011905812157397883,True,True,401,True
test_id,test_id_layered_00214,layered,4.466287527509715,4.405810384702734,0.013540808206922918,True,True,401,True
test_id,test_id_layered_00215,layered,4.712799340151096,4.712799340151096,0.0,True,False,401,True
test_id,test_id_layered_00216,layered,4.514325801623093,4.514325801623093,0.0,True,False,401,True
test_id,test_id_layered_00217,layered,4.782182874951809,4.782182874951809,0.0,True,False,401,True
test_id,test_id_layered_00218,layered,5.455906559888068,5.455906559888068,0.0,True,False,401,True
test_id,test_id_layered_00219,layered,4.961933055952193,4.814306510170648,0.02975182133996276,True,True,401,True
test_id,test_id_layered_00220,layered,4.867589762206585,4.867589762206585,0.0,True,False,401,True
test_id,test_id_layered_00221,layered,5.246204529546793,5.246204529546793,0.0,True,False,401,True
test_id,test_id_layered_00222,layered,4.842978879620956,4.842978879620956,0.0,True,False,401,True
test_id,test_id_layered_00223,layered,5.226512056797027,5.226512056797027,0.0,True,False,401,True
test_id,test_id_layered_00224,layered,5.431395697102643,5.431395697102643,0.0,True,False,401,True
test_id,test_id_layered_00225,layered,5.1524898923799265,5.1524898923799265,0.0,True,False,401,True
test_id,test_id_layered_00226,layered,4.957131741452502,4.843776195265108,0.022867164340114716,True,True,401,True
test_id,test_id_layered_00227,layered,5.404726268698475,5.313917506732849,0.01680173193812727,True,True,401,True
test_id,test_id_layered_00228,layered,4.969852640389307,4.969852640389307,0.0,True,False,401,True
test_id,test_id_layered_00229,layered,4.647714839686043,4.554491537657068,0.02005787903185397,True,True,401,True
test_id,test_id_layered_00230,layered,4.780342641061283,4.780342641061283,0.0,True,False,401,True
test_id,test_id_layered_00231,layered,4.71857031164722,4.71857031164722,0.0,True,False,401,True
test_id,test_id_layered_00232,layered,6.8619581119082556,6.8619581119082556,0.0,True,False,401,True
test_id,test_id_layered_00233,layered,6.6062748488501395,6.497455135243729,0.016472174727237023,True,True,401,True
test_id,test_id_layered_00234,layered,5.844760718347472,5.844760718347472,0.0,True,False,401,True
test_id,test_id_layered_00235,layered,6.470544468284083,6.470544468284083,0.0,True,False,401,True
test_id,test_id_layered_00236,layered,6.136032149910249,6.046269896724805,0.014628712984620942,True,True,401,True
test_id,test_id_layered_00237,layered,4.795948239693046,4.795948239693046,0.0,True,False,401,True
test_id,test_id_layered_00238,layered,5.904080469782072,5.8401248958500265,0.010832436017662638,True,True,401,True
test_id,test_id_layered_00239,layered,5.945471434304741,5.945471434304741,0.0,True,False,401,True
test_id,test_id_marmousi_00000,marmousi,7.111590690289864,7.034192437593246,0.010883395300336558,True,True,401,True
test_id,test_id_marmousi_00001,marmousi,7.0382796922657676,7.0382796922657676,0.0,True,False,401,True
test_id,test_id_marmousi_00002,marmousi,6.10090614089037,6.10090614089037,0.0,True,False,401,True
test_id,test_id_marmousi_00003,marmousi,4.962723446323983,4.962723446323983,0.0,True,False,401,True
test_id,test_id_marmousi_00004,marmousi,5.887477479626393,5.887477479626393,0.0,True,False,401,True
test_id,test_id_marmousi_00005,marmousi,5.383223660135038,5.325535080601619,0.010716363126545647,True,True,401,True
test_id,test_id_marmousi_00006,marmousi,7.121498577237838,7.042032885479587,0.011158563172678796,True,True,401,True
test_id,test_id_marmousi_00007,marmousi,8.07327428994325,7.972265519888551,0.012511499848397752,True,True,401,True
test_id,test_id_marmousi_00008,marmousi,5.157248055930017,5.111353606836025,0.008899019127307738,True,True,401,True
test_id,test_id_marmousi_00009,marmousi,6.509583587217172,6.509583587217172,0.0,True,False,401,True
test_id,test_id_marmousi_00010,marmousi,7.256670182544094,7.15821060312979,0.013568148605010117,True,True,401,True
test_id,test_id_marmousi_00011,marmousi,7.536054521460644,7.536054521460644,0.0,True,False,401,True
test_id,test_id_marmousi_00012,marmousi,6.863317826603212,6.863317826603212,0.0,True,False,401,True
test_id,test_id_marmousi_00013,marmousi,8.162394548341556,8.162394548341556,0.0,True,False,401,True
test_id,test_id_marmousi_00014,marmousi,7.610086968008781,7.497394887434098,0.014808251344356111,True,True,401,True
test_id,test_id_marmousi_00015,marmousi,5.793459303293523,5.793459303293523,0.0,True,False,401,True
test_id,test_id_marmousi_00016,marmousi,5.494183227799446,5.494183227799446,0.0,True,False,401,True
test_id,test_id_marmousi_00017,marmousi,7.067649108194843,7.067649108194843,0.0,True,False,401,True
test_id,test_id_marmousi_00018,marmousi,7.632223669841451,7.536528119140939,0.01253835773690065,True,True,401,True
test_id,test_id_marmousi_00019,marmousi,7.752897975900323,7.752897975900323,0.0,True,False,401,True
test_id,test_id_marmousi_00020,marmousi,7.372898327424542,7.279048545336754,0.012729021603173388,True,True,401,True
test_id,test_id_marmousi_00021,marmousi,5.088194129347402,5.088194129347402,0.0,True,False,401,True
test_id,test_id_marmousi_00022,marmousi,5.572546081172862,5.502150785431853,0.01263251926778016,True,True,401,True
test_id,test_id_marmousi_00023,marmousi,6.130271759567,6.061060345473282,0.011290105366977448,True,True,401,True
test_id,test_id_marmousi_00024,marmousi,6.295475036863102,6.295475036863102,0.0,True,False,401,True
test_id,test_id_marmousi_00025,marmousi,6.088784675328102,6.088784675328102,0.0,True,False,401,True
test_id,test_id_marmousi_00026,marmousi,6.6193425106538495,6.545621433106502,0.011137220566648858,True,True,401,True
test_id,test_id_marmousi_00027,marmousi,6.998255993517693,6.998255993517693,0.0,True,False,401,True
test_id,test_id_marmousi_00028,marmousi,4.851733584479954,4.851733584479954,0.0,True,False,401,True
test_id,test_id_marmousi_00029,marmousi,6.559549146841736,6.559549146841736,0.0,True,False,401,True
test_id,test_id_marmousi_00030,marmousi,5.772835971733555,5.772835971733555,0.0,True,False,401,True
test_id,test_id_marmousi_00031,marmousi,6.226368087947976,6.226368087947976,0.0,True,False,401,True
test_id,test_id_marmousi_00032,marmousi,6.209626276773737,6.209626276773737,0.0,True,False,401,True
test_id,test_id_marmousi_00033,marmousi,6.507364334996073,6.507364334996073,0.0,True,False,401,True
test_id,test_id_marmousi_00034,marmousi,5.899091068970897,5.831371305469447,0.011479694534240123,True,True,401,True
test_id,test_id_marmousi_00035,marmousi,5.724593997525551,5.724593997525551,0.0,True,False,401,True
test_id,test_id_marmousi_00036,marmousi,5.44642633136385,5.44642633136385,0.0,True,False,401,True
test_id,test_id_marmousi_00037,marmousi,4.836065820967094,4.803759151386784,0.00668036184293477,True,True,401,True
test_id,test_id_marmousi_00038,marmousi,7.930033691703638,7.819355789356927,0.01395680102374618,True,True,401,True
test_id,test_id_marmousi_00039,marmousi,6.254632614758101,6.254632614758101,0.0,True,False,401,True
test_id,test_id_marmousi_00040,marmousi,4.996053994258553,4.940479437205959,0.011123690239629011,True,True,401,True
test_id,test_id_marmousi_00041,marmousi,4.989967553545088,4.989967553545088,0.0,True,False,401,True
test_id,test_id_marmousi_00042,marmousi,6.667447284969909,6.667447284969909,0.0,True,False,401,True
test_id,test_id_marmousi_00043,marmousi,5.249867677579371,5.249867677579371,0.0,True,False,401,True
test_id,test_id_marmousi_00044,marmousi,7.4835694273008055,7.4835694273008055,0.0,True,False,401,True
test_id,test_id_marmousi_00045,marmousi,6.144605745053111,6.072590534347426,0.011720070203635632,True,True,401,True
test_id,test_id_marmousi_00046,marmousi,5.697844196864726,5.697844196864726,0.0,True,False,401,True
test_id,test_id_marmousi_00047,marmousi,6.38585133494732,6.38585133494732,0.0,True,False,401,True
test_id,test_id_marmousi_00048,marmousi,6.381754349607547,6.381754349607547,0.0,True,False,401,True
test_id,test_id_marmousi_00049,marmousi,4.941267762644299,4.941267762644299,0.0,True,False,401,True
test_id,test_id_marmousi_00050,marmousi,5.128508912866004,5.128508912866004,0.0,True,False,401,True
test_id,test_id_marmousi_00051,marmousi,4.635330744781351,4.576400993858747,0.012713170681283031,True,True,401,True
test_id,test_id_marmousi_00052,marmousi,5.305309958775121,5.237344704883124,0.012810797940199696,True,True,401,True
test_id,test_id_marmousi_00053,marmousi,5.210833025389872,5.210833025389872,0.0,True,False,401,True
test_id,test_id_marmousi_00054,marmousi,4.821534548549851,4.756060084043592,0.013579590449258694,True,True,401,True
test_id,test_id_marmousi_00055,marmousi,6.858513836816236,6.858513836816236,0.0,True,False,401,True
test_id,test_id_marmousi_00056,marmousi,5.3126734679856895,5.3126734679856895,0.0,True,False,401,True
test_id,test_id_marmousi_00057,marmousi,6.239532286460966,6.16762095856913,0.011525115119265341,True,True,401,True
test_id,test_id_marmousi_00058,marmousi,5.127894944552963,5.127894944552963,0.0,True,False,401,True
test_id,test_id_marmousi_00059,marmousi,4.751022631837833,4.751022631837833,0.0,True,False,401,True
test_id,test_id_marmousi_00060,marmousi,6.070735193223689,6.070735193223689,0.0,True,False,401,True
test_id,test_id_marmousi_00061,marmousi,4.098308416319915,4.098308416319915,0.0,True,False,401,True
test_id,test_id_marmousi_00062,marmousi,4.916000846322774,4.916000846322774,0.0,True,False,401,True
test_id,test_id_marmousi_00063,marmousi,4.23862398912014,4.198700767232374,0.009418910946156654,True,True,401,True
test_id,test_id_marmousi_00064,marmousi,6.423379817416768,6.423379817416768,0.0,True,False,401,True
test_id,test_id_marmousi_00065,marmousi,5.828751334029444,5.765832521424328,0.010794561133150858,True,True,401,True
test_id,test_id_marmousi_00066,marmousi,5.939714369283815,5.939714369283815,0.0,True,False,401,True
test_id,test_id_marmousi_00067,marmousi,6.862669481369623,6.862669481369623,0.0,True,False,401,True
test_id,test_id_marmousi_00068,marmousi,5.7697834172669795,5.7697834172669795,0.0,True,False,401,True
test_id,test_id_marmousi_00069,marmousi,5.820850265005697,5.820850265005697,0.0,True,False,401,True
test_id,test_id_marmousi_00070,marmousi,4.410163879663227,4.410163879663227,0.0,True,False,401,True
