scheme,courant_axis,points_per_wavelength,angle_deg,phase_velocity_ratio,phase_error_percent,stable
fd4,0.2,26.6,0.0,1.0000758012651683,0.007580126516826269,True
fd4,0.2,26.6,5.0,1.0000761899313033,0.007618993130331653,True
fd4,0.2,26.6,10.0,1.0000773091586812,0.007730915868120469,True
fd4,0.2,26.6,15.0,1.0000790242251258,0.00790242251258455,True
fd4,0.2,26.6,20.0,1.0000811285788296,0.008112857882958124,True
fd4,0.2,26.6,25.0,1.0000833686063881,0.008336860638813448,True
fd4,0.2,26.6,30.0,1.000085474127477,0.008547412747694771,True
fd4,0.2,26.6,35.0,1.000087190982424,0.008719098242404577,True
fd4,0.2,26.6,40.0,1.0000883117826416,0.008831178264157025,True
fd4,0.2,26.6,45.0,1.0000887010698942,0.008870106989422588,True
fd4,0.2,26.6,50.0,1.0000883117826416,0.008831178264157025,True
fd4,0.2,26.6,55.0,1.000087190982424,0.008719098242404577,True
fd4,0.2,26.6,60.0,1.000085474127477,0.008547412747694771,True
fd4,0.2,26.6,65.0,1.0000833686063881,0.008336860638813448,True
fd4,0.2,26.6,70.0,1.0000811285788296,0.008112857882958124,True
fd4,0.2,26.6,75.0,1.0000790242251258,0.00790242251258455,True
fd4,0.2,26.6,80.0,1.0000773091586812,0.007730915868120469,True
fd4,0.2,26.6,85.0,1.0000761899313033,0.007618993130331653,True
fd4,0.2,26.6,90.0,1.0000758012651683,0.007580126516826269,True
fd4,0.2,26.700000000000003,0.0,1.0000753615015916,0.00753615015915976,True
fd4,0.2,26.700000000000003,5.0,1.0000757443956902,0.007574439569024705,True
fd4,0.2,26.700000000000003,10.0,1.0000768470007928,0.007684700079280127,True
fd4,0.2,26.700000000000003,15.0,1.0000785365934741,0.007853659347412112,True
fd4,0.2,26.700000000000003,20.0,1.000080609687685,0.00806096876850848,True
fd4,0.2,26.700000000000003,25.0,1.0000828164358158,0.008281643581575793,True
fd4,0.2,26.700000000000003,30.0,1.0000848906714974,0.008489067149741736,True
fd4,0.2,26.700000000000003,35.0,1.0000865820131244,0.008658201312439218,True
fd4,0.2,26.700000000000003,40.0,1.00008768615614,0.008768615614007658,True
fd4,0.2,26.700000000000003,45.0,1.0000880696576135,0.008806965761354313,True
fd4,0.2,26.700000000000003,50.0,1.00008768615614,0.008768615614007658,True
fd4,0.2,26.700000000000003,55.0,1.0000865820131244,0.008658201312439218,True
fd4,0.2,26.700000000000003,60.0,1.0000848906714974,0.008489067149741736,True
fd4,0.2,26.700000000000003,65.0,1.0000828164358158,0.008281643581575793,True
fd4,0.2,26.700000000000003,70.0,1.000080609687685,0.00806096876850848,True
fd4,0.2,26.700000000000003,75.0,1.0000785365934741,0.007853659347412112,True
fd4,0.2,26.700000000000003,80.0,1.0000768470007928,0.007684700079280127,True
fd4,0.2,26.700000000000003,85.0,1.0000757443956902,0.007574439569024705,True
fd4,0.2,26.700000000000003,90.0,1.0000753615015916,0.00753615015915976,True
fd4,0.2,26.8,0.0,1.0000749247792533,0.007492477925330476,True
fd4,0.2,26.8,5.0,1.0000753020080138,0.007530200801375564,True
fd4,0.2,26.8,10.0,1.000076388298032,0.007638829803191527,True
fd4,0.2,26.8,15.0,1.000078052887947,0.0078052887946933325,True
fd4,0.2,26.8,20.0,1.0000800953006006,0.008009530060060222,True
fd4,0.2,26.8,25.0,1.0000822693846774,0.008226938467736922,True
fd4,0.2,26.8,30.0,1.0000843129135975,0.008431291359745074,True
fd4,0.2,26.8,35.0,1.000085979213802,0.00859792138019344,True
fd4,0.2,26.8,40.0,1.0000870670078486,0.008706700784855137,True
fd4,0.2,26.8,45.0,1.0000874448305306,0.008744483053058083,True
fd4,0.2,26.8,50.0,1.0000870670078486,0.008706700784855137,True
fd4,0.2,26.8,55.0,1.000085979213802,0.00859792138019344,True
fd4,0.2,26.8,60.0,1.0000843129135975,0.008431291359745074,True
fd4,0.2,26.8,65.0,1.0000822693846774,0.008226938467736922,True
fd4,0.2,26.8,70.0,1.0000800953006006,0.008009530060060222,True
fd4,0.2,26.8,75.0,1.000078052887947,0.0078052887946933325,True
fd4,0.2,26.8,80.0,1.000076388298032,0.007638829803191527,True
fd4,0.2,26.8,85.0,1.0000753020080138,0.007530200801375564,True
fd4,0.2,26.8,90.0,1.0000749247792533,0.007492477925330476,True
fd4,0.2,26.900000000000002,0.0,1.0000744910873445,0.007449108734447485,True
fd4,0.2,26.900000000000002,5.0,1.0000748627550884,0.007486275508838958,True
fd4,0.2,26.900000000000002,10.0,1.0000759330305278,0.0075933030527775,True
fd4,0.2,26.900000000000002,15.0,1.000077573078166,0.007757307816591563,True
fd4,0.2,26.900000000000002,20.0,1.0000795853744249,0.007958537442487312,True
fd4,0.2,26.900000000000002,25.0,1.0000817273962805,0.008172739628053982,True
fd4,0.2,26.900000000000002,30.0,1.0000837407843375,0.008374078433748267,True
fd4,0.2,26.900000000000002,35.0,1.000085382504594,0.00853825045938894,True
fd4,0.2,26.900000000000002,40.0,1.0000864542509478,0.008645425094777615,True
fd4,0.2,26.900000000000002,45.0,1.0000868264996134,0.008682649961344602,True
fd4,0.2,26.900000000000002,50.0,1.0000864542509478,0.008645425094777615,True
fd4,0.2,26.900000000000002,55.0,1.000085382504594,0.00853825045938894,True
fd4,0.2,26.900000000000002,60.0,1.0000837407843375,0.008374078433748267,True
fd4,0.2,26.900000000000002,65.0,1.0000817273962805,0.008172739628053982,True
fd4,0.2,26.900000000000002,70.0,1.0000795853744249,0.007958537442487312,True
fd4,0.2,26.900000000000002,75.0,1.000077573078166,0.007757307816591563,True
fd4,0.2,26.900000000000002,80.0,1.0000759330305278,0.0075933030527775,True
fd4,0.2,26.900000000000002,85.0,1.0000748627550884,0.007486275508838958,True
fd4,0.2,26.900000000000002,90.0,1.0000744910873445,0.007449108734447485,True
fd4,0.2,27.0,0.0,1.0000740604145106,0.007406041451063494,True
fd4,0.2,27.0,5.0,1.0000744266232773,0.007442662327727945,True
fd4,0.2,27.0,10.0,1.000075481178008,0.007548117800793008,True
fd4,0.2,27.0,15.0,1.000077097133762,0.0077097133762027426,True
fd4,0.2,27.0,20.0,1.000079079866422,0.007907986642208265,True
fd4,0.2,27.0,25.0,1.000081190414597,0.008119041459697662,True
fd4,0.2,27.0,30.0,1.0000831742150902,0.008317421509018708,True
fd4,0.2,27.0,35.0,1.0000847918068112,0.00847918068112019,True
fd4,0.2,27.0,40.0,1.0000858478001933,0.008584780019327276,True
fd4,0.2,27.0,45.0,1.000086214577145,0.008621457714497183,True
fd4,0.2,27.0,50.0,1.0000858478001933,0.008584780019327276,True
fd4,0.2,27.0,55.0,1.0000847918068112,0.00847918068112019,True
fd4,0.2,27.0,60.0,1.0000831742150902,0.008317421509018708,True
fd4,0.2,27.0,65.0,1.000081190414597,0.008119041459697662,True
fd4,0.2,27.0,70.0,1.000079079866422,0.007907986642208265,True
fd4,0.2,27.0,75.0,1.000077097133762,0.0077097133762027426,True
fd4,0.2,27.0,80.0,1.000075481178008,0.007548117800793008,True
fd4,0.2,27.0,85.0,1.0000744266232773,0.007442662327727945,True
fd4,0.2,27.0,90.0,1.0000740604145106,0.007406041451063494,True
fd4,0.2,27.1,0.0,1.000073632748916,0.007363274891591942,True
fd4,0.2,27.1,5.0,1.000073993598513,0.007399359851301135,True
fd4,0.2,27.1,10.0,1.0000750327199877,0.007503271998765548,True
fd4,0.2,27.1,15.0,1.0000766250242883,0.007662502428829043,True
fd4,0.2,27.1,20.0,1.0000785787339639,0.007857873396388548,True
fd4,0.2,27.1,25.0,1.0000806583841413,0.008065838414128557,True
fd4,0.2,27.1,30.0,1.0000826131383114,0.008261313831137151,True
fd4,0.2,27.1,35.0,1.000084207042879,0.008420704287903646,True
fd4,0.2,27.1,40.0,1.0000852475716229,0.008524757162287067,True
fd4,0.2,27.1,45.0,1.0000856089769405,0.008560897694054326,True
fd4,0.2,27.1,50.0,1.0000852475716229,0.008524757162287067,True
fd4,0.2,27.1,55.0,1.000084207042879,0.008420704287903646,True
fd4,0.2,27.1,60.0,1.0000826131383114,0.008261313831137151,True
fd4,0.2,27.1,65.0,1.0000806583841413,0.008065838414128557,True
fd4,0.2,27.1,70.0,1.0000785787339639,0.007857873396388548,True
fd4,0.2,27.1,75.0,1.0000766250242883,0.007662502428829043,True
fd4,0.2,27.1,80.0,1.0000750327199877,0.007503271998765548,True
fd4,0.2,27.1,85.0,1.000073993598513,0.007399359851301135,True
fd4,0.2,27.1,90.0,1.000073632748916,0.007363274891591942,True
fd4,0.2,27.200000000000003,0.0,1.000073208078229,0.007320807822908115,True
fd4,0.2,27.200000000000003,5.0,1.0000735636662357,0.007356366623567645,True
fd4,0.2,27.200000000000003,10.0,1.0000745876355208,0.007458763552081749,True
fd4,0.2,27.200000000000003,15.0,1.0000761567193583,0.007615671935834456,True
fd4,0.2,27.200000000000003,20.0,1.000078081934851,0.0078081934850926515,True
fd4,0.2,27.200000000000003,25.0,1.0000801312500727,0.008013125007266808,True
fd4,0.2,27.200000000000003,30.0,1.0000820574873694,0.008205748736944685,True
fd4,0.2,27.200000000000003,35.0,1.0000836281366026,0.008362813660256485,True
fd4,0.2,27.200000000000003,40.0,1.000084653482529,0.008465348252895133,True
fd4,0.2,27.200000000000003,45.0,1.0000850096142309,0.008500961423085762,True
fd4,0.2,27.200000000000003,50.0,1.000084653482529,0.008465348252895133,True
fd4,0.2,27.200000000000003,55.0,1.0000836281366026,0.008362813660256485,True
fd4,0.2,27.200000000000003,60.0,1.0000820574873694,0.008205748736944685,True
fd4,0.2,27.200000000000003,65.0,1.0000801312500727,0.008013125007266808,True
fd4,0.2,27.200000000000003,70.0,1.000078081934851,0.0078081934850926515,True
fd4,0.2,27.200000000000003,75.0,1.0000761567193583,0.007615671935834456,True
fd4,0.2,27.200000000000003,80.0,1.0000745876355208,0.007458763552081749,True
fd4,0.2,27.200000000000003,85.0,1.0000735636662357,0.007356366623567645,True
fd4,0.2,27.200000000000003,90.0,1.000073208078229,0.007320807822908115,True
fd4,0.2,27.3,0.0,1.000072786389572,0.007278638957197714,True
fd4,0.2,27.3,5.0,1.000073136811504,0.007313681150389328,True
fd4,0.2,27.3,10.0,1.0000741459036884,0.007414590368837182,True
fd4,0.2,27.3,15.0,1.0000756921884892,0.007569218848924031,True
fd4,0.2,27.3,20.0,1.0000775894271405,0.007758942714053418,True
fd4,0.2,27.3,25.0,1.0000796089582096,0.007960895820957603,True
fd4,0.2,27.3,30.0,1.0000815071964344,0.008150719643440496,True
fd4,0.2,27.3,35.0,1.0000830550127748,0.008305501277483529,True
fd4,0.2,27.3,40.0,1.0000840654517018,0.008406545170180912,True
fd4,0.2,27.3,45.0,1.0000844164054945,0.008441640549450291,True
fd4,0.2,27.3,50.0,1.0000840654517018,0.008406545170180912,True
fd4,0.2,27.3,55.0,1.0000830550127748,0.008305501277483529,True
fd4,0.2,27.3,60.0,1.0000815071964344,0.008150719643440496,True
fd4,0.2,27.3,65.0,1.0000796089582096,0.007960895820957603,True
fd4,0.2,27.3,70.0,1.0000775894271405,0.007758942714053418,True
fd4,0.2,27.3,75.0,1.0000756921884892,0.007569218848924031,True
fd4,0.2,27.3,80.0,1.0000741459036884,0.007414590368837182,True
fd4,0.2,27.3,85.0,1.000073136811504,0.007313681150389328,True
fd4,0.2,27.3,90.0,1.000072786389572,0.007278638957197714,True
fd4,0.2,27.400000000000002,0.0,1.0000723676697272,0.007236766972718023,True
fd4,0.2,27.400000000000002,5.0,1.0000727130190532,0.0072713019053205485,True
fd4,0.2,27.400000000000002,10.0,1.0000737075031034,0.007370750310342622,True
fd4,0.2,27.400000000000002,15.0,1.000075231401253,0.007523140125309524,True
fd4,0.2,27.400000000000002,20.0,1.000077101169117,0.007710116911696652,True
fd4,0.2,27.400000000000002,25.0,1.0000790914548785,0.007909145487849933,True
fd4,0.2,27.400000000000002,30.0,1.0000809622007745,0.008096220077447036,True
fd4,0.2,27.400000000000002,35.0,1.0000824875973395,0.008248759733953115,True
fd4,0.2,27.400000000000002,40.0,1.000083483399041,0.008348339904107327,True
fd4,0.2,27.400000000000002,45.0,1.0000838292687508,0.008382926875083463,True
fd4,0.2,27.400000000000002,50.0,1.000083483399041,0.008348339904107327,True
fd4,0.2,27.400000000000002,55.0,1.0000824875973395,0.008248759733953115,True
fd4,0.2,27.400000000000002,60.0,1.0000809622007745,0.008096220077447036,True
fd4,0.2,27.400000000000002,65.0,1.0000790914548785,0.007909145487849933,True
fd4,0.2,27.400000000000002,70.0,1.000077101169117,0.007710116911696652,True
fd4,0.2,27.400000000000002,75.0,1.000075231401253,0.007523140125309524,True
fd4,0.2,27.400000000000002,80.0,1.0000737075031034,0.007370750310342622,True
fd4,0.2,27.400000000000002,85.0,1.0000727130190532,0.0072713019053205485,True
fd4,0.2,27.400000000000002,90.0,1.0000723676697272,0.007236766972718023,True
fd4,0.2,27.5,0.0,1.0000719519050632,0.007195190506315008,True
fd4,0.2,27.5,5.0,1.0000722922731202,0.007229227312022246,True
fd4,0.2,27.5,10.0,1.0000732724123247,0.007327241232468751,True
fd4,0.2,27.5,15.0,1.0000747743272445,0.007477432724445343,True
fd4,0.2,27.5,20.0,1.0000766171194482,0.007661711944817462,True
fd4,0.2,27.5,25.0,1.0000785786871547,0.007857868715466232,True
fd4,0.2,27.5,30.0,1.0000804224363466,0.008042243634664992,True
fd4,0.2,27.5,35.0,1.0000819258174236,0.008192581742361149,True
fd4,0.2,27.5,40.0,1.0000829072459698,0.008290724596982102,True
fd4,0.2,27.5,45.0,1.0000832481231956,0.00832481231956006,True
fd4,0.2,27.5,50.0,1.0000829072459698,0.008290724596982102,True
fd4,0.2,27.5,55.0,1.0000819258174236,0.008192581742361149,True
fd4,0.2,27.5,60.0,1.0000804224363466,0.008042243634664992,True
fd4,0.2,27.5,65.0,1.0000785786871547,0.007857868715466232,True
fd4,0.2,27.5,70.0,1.0000766171194482,0.007661711944817462,True
fd4,0.2,27.5,75.0,1.0000747743272445,0.007477432724445343,True
fd4,0.2,27.5,80.0,1.0000732724123247,0.007327241232468751,True
fd4,0.2,27.5,85.0,1.0000722922731202,0.007229227312022246,True
fd4,0.2,27.5,90.0,1.0000719519050632,0.007195190506315008,True
fd4,0.2,27.6,0.0,1.0000715390814592,0.0071539081459182086,True
fd4,0.2,27.6,5.0,1.0000718745576884,0.007187455768842277,True
fd4,0.2,27.6,10.0,1.000072840609592,0.0072840609592006444,True
fd4,0.2,27.6,15.0,1.0000743209361063,0.007432093610626467,True
fd4,0.2,27.6,20.0,1.0000761372371332,0.00761372371331781,True
fd4,0.2,27.6,25.0,1.0000780706026289,0.007807060262887688,True
fd4,0.2,27.6,30.0,1.0000798878400627,0.00798878400627423,True
fd4,0.2,27.6,35.0,1.0000813696013167,0.008136960131666093,True
fd4,0.2,27.6,40.0,1.000082336914846,0.008233691484593741,True
fd4,0.2,27.6,45.0,1.0000826728893544,0.008267288935437378,True
fd4,0.2,27.6,50.0,1.000082336914846,0.008233691484593741,True
fd4,0.2,27.6,55.0,1.0000813696013167,0.008136960131666093,True
fd4,0.2,27.6,60.0,1.0000798878400627,0.00798878400627423,True
fd4,0.2,27.6,65.0,1.0000780706026289,0.007807060262887688,True
fd4,0.2,27.6,70.0,1.0000761372371332,0.00761372371331781,True
fd4,0.2,27.6,75.0,1.0000743209361063,0.007432093610626467,True
fd4,0.2,27.6,80.0,1.000072840609592,0.0072840609592006444,True
fd4,0.2,27.6,85.0,1.0000718745576884,0.007187455768842277,True
fd4,0.2,27.6,90.0,1.0000715390814592,0.0071539081459182086,True
fd4,0.2,27.700000000000003,0.0,1.0000711291845645,0.007112918456453343,True
fd4,0.2,27.700000000000003,5.0,1.000071459856543,0.007145985654299913,True
fd4,0.2,27.700000000000003,10.0,1.000072412073161,0.007241207316099896,True
fd4,0.2,27.700000000000003,15.0,1.0000738711975106,0.007387119751056659,True
fd4,0.2,27.700000000000003,20.0,1.0000756614814603,0.00756614814603207,True
fd4,0.2,27.700000000000003,25.0,1.000077567149446,0.007756714944595622,True
fd4,0.2,27.700000000000003,30.0,1.000079358349808,0.007935834980798973,True
fd4,0.2,27.700000000000003,35.0,1.0000808188781873,0.008081887818733868,True
fd4,0.2,27.700000000000003,40.0,1.0000817723295465,0.008177232954653668,True
fd4,0.2,27.700000000000003,45.0,1.0000821034890885,0.008210348908854748,True
fd4,0.2,27.700000000000003,50.0,1.0000817723295465,0.008177232954653668,True
fd4,0.2,27.700000000000003,55.0,1.0000808188781873,0.008081887818733868,True
fd4,0.2,27.700000000000003,60.0,1.000079358349808,0.007935834980798973,True
fd4,0.2,27.700000000000003,65.0,1.000077567149446,0.007756714944595622,True
fd4,0.2,27.700000000000003,70.0,1.0000756614814603,0.00756614814603207,True
fd4,0.2,27.700000000000003,75.0,1.0000738711975106,0.007387119751056659,True
fd4,0.2,27.700000000000003,80.0,1.000072412073161,0.007241207316099896,True
fd4,0.2,27.700000000000003,85.0,1.000071459856543,0.007145985654299913,True
fd4,0.2,27.700000000000003,90.0,1.0000711291845645,0.007112918456453343,True
fd4,0.2,27.8,0.0,1.0000707221996128,0.00707221996127938,True
fd4,0.2,27.8,5.0,1.000071048152928,0.007104815292802158,True
fd4,0.2,27.8,10.0,1.0000719867809746,0.007198678097464217,True
fd4,0.2,27.8,15.0,1.0000734250812287,0.007342508122865077,True
fd4,0.2,27.8,20.0,1.0000751898119944,0.0075189811994391675,True
fd4,0.2,27.8,25.0,1.0000770682764835,0.007706827648346071,True
fd4,0.2,27.8,30.0,1.0000788339041642,0.007883390416418834,True
fd4,0.2,27.8,35.0,1.0000802735785255,0.008027357852546935,True
fd4,0.2,27.8,40.0,1.00008121341496,0.008121341495992418,True
fd4,0.2,27.8,45.0,1.0000815398454674,0.008153984546743764,True
fd4,0.2,27.8,50.0,1.00008121341496,0.008121341495992418,True
fd4,0.2,27.8,55.0,1.0000802735785255,0.008027357852546935,True
fd4,0.2,27.8,60.0,1.0000788339041642,0.007883390416418834,True
fd4,0.2,27.8,65.0,1.0000770682764835,0.007706827648346071,True
fd4,0.2,27.8,70.0,1.0000751898119944,0.0075189811994391675,True
fd4,0.2,27.8,75.0,1.0000734250812287,0.007342508122865077,True
fd4,0.2,27.8,80.0,1.0000719867809746,0.007198678097464217,True
fd4,0.2,27.8,85.0,1.000071048152928,0.007104815292802158,True
fd4,0.2,27.8,90.0,1.0000707221996128,0.00707221996127938,True
fd4,0.2,27.900000000000002,0.0,1.0000703181115398,0.007031811153979106,True
fd4,0.2,27.900000000000002,5.0,1.000070639430045,0.0070639430044927565,True
fd4,0.2,27.900000000000002,10.0,1.0000715647109069,0.007156471090685734,True
fd4,0.2,27.900000000000002,15.0,1.0000729825569645,0.007298255696452927,True
fd4,0.2,27.900000000000002,20.0,1.0000747221885982,0.007472218859816415,True
fd4,0.2,27.900000000000002,25.0,1.0000765739330801,0.007657393308013738,True
fd4,0.2,27.900000000000002,30.0,1.0000783144425907,0.007831444259065456,True
fd4,0.2,27.900000000000002,35.0,1.000079733633592,0.007973363359203844,True
fd4,0.2,27.900000000000002,40.0,1.000080660097204,0.008066009720408829,True
fd4,0.2,27.900000000000002,45.0,1.0000809818828307,0.008098188283067742,True
fd4,0.2,27.900000000000002,50.0,1.000080660097204,0.008066009720408829,True
fd4,0.2,27.900000000000002,55.0,1.000079733633592,0.007973363359203844,True
fd4,0.2,27.900000000000002,60.0,1.0000783144425907,0.007831444259065456,True
fd4,0.2,27.900000000000002,65.0,1.0000765739330801,0.007657393308013738,True
fd4,0.2,27.900000000000002,70.0,1.0000747221885982,0.007472218859816415,True
fd4,0.2,27.900000000000002,75.0,1.0000729825569645,0.007298255696452927,True
fd4,0.2,27.900000000000002,80.0,1.0000715647109069,0.007156471090685734,True
fd4,0.2,27.900000000000002,85.0,1.000070639430045,0.0070639430044927565,True
fd4,0.2,27.900000000000002,90.0,1.0000703181115398,0.007031811153979106,True
fd4,0.2,28.0,0.0,1.000069916905036,0.006991690503599379,True
fd4,0.2,28.0,5.0,1.0000702336707321,0.007023367073211162,True
fd4,0.2,28.0,10.0,1.0000711458406704,0.007114584067036134,True
fd4,0.2,28.0,15.0,1.0000725435946627,0.007254359466268845,True
fd4,0.2,28.0,20.0,1.0000742585716045,0.007425857160447968,True
fd4,0.2,28.0,25.0,1.0000760840692309,0.007608406923087507,True
fd4,0.2,28.0,30.0,1.0000777999054318,0.007779990543177462,True
fd4,0.2,28.0,35.0,1.000079198975988,0.007919897598807069,True
fd4,0.2,28.0,40.0,1.0000801123036684,0.00801123036684448,True
fd4,0.2,28.0,45.0,1.000080429526559,0.00804295265590671,True
fd4,0.2,28.0,50.0,1.0000801123036684,0.00801123036684448,True
fd4,0.2,28.0,55.0,1.000079198975988,0.007919897598807069,True
fd4,0.2,28.0,60.0,1.0000777999054318,0.007779990543177462,True
fd4,0.2,28.0,65.0,1.0000760840692309,0.007608406923087507,True
fd4,0.2,28.0,70.0,1.0000742585716045,0.007425857160447968,True
fd4,0.2,28.0,75.0,1.0000725435946627,0.007254359466268845,True
fd4,0.2,28.0,80.0,1.0000711458406704,0.007114584067036134,True
fd4,0.2,28.0,85.0,1.0000702336707321,0.007023367073211162,True
fd4,0.2,28.0,90.0,1.000069916905036,0.006991690503599379,True
fd4,0.2,28.1,0.0,1.0000695185644155,0.006951856441550497,True
fd4,0.2,28.1,5.0,1.0000698308576648,0.006983085766476549,True
fd4,0.2,28.1,10.0,1.000070730147922,0.007073014792191579,True
fd4,0.2,28.1,15.0,1.000072108164362,0.007210816436198364,True
fd4,0.2,28.1,20.0,1.0000737989215849,0.0073798921584877775,True
fd4,0.2,28.1,25.0,1.0000755986354346,0.007559863543460388,True
fd4,0.2,28.1,30.0,1.0000772902339,0.007729023389990708,True
fd4,0.2,28.1,35.0,1.0000786695391126,0.007866953911261909,True
fd4,0.2,28.1,40.0,1.0000795699626976,0.007956996269764538,True
fd4,0.2,28.1,45.0,1.0000798827035322,0.007988270353220805,True
fd4,0.2,28.1,50.0,1.0000795699626976,0.007956996269764538,True
fd4,0.2,28.1,55.0,1.0000786695391126,0.007866953911261909,True
fd4,0.2,28.1,60.0,1.0000772902339,0.007729023389990708,True
fd4,0.2,28.1,65.0,1.0000755986354346,0.007559863543460388,True
fd4,0.2,28.1,70.0,1.0000737989215849,0.0073798921584877775,True
fd4,0.2,28.1,75.0,1.000072108164362,0.007210816436198364,True
fd4,0.2,28.1,80.0,1.000070730147922,0.007073014792191579,True
fd4,0.2,28.1,85.0,1.0000698308576648,0.006983085766476549,True
fd4,0.2,28.1,90.0,1.0000695185644155,0.006951856441550497,True
fd4,0.2,28.200000000000003,0.0,1.0000691230737873,0.006912307378725835,True
fd4,0.2,28.200000000000003,5.0,1.0000694309732026,0.0069430973202555535,True
fd4,0.2,28.200000000000003,10.0,1.0000703176101764,0.007031761017639582,True
fd4,0.2,28.200000000000003,15.0,1.0000716762360184,0.0071676236018447526,True
fd4,0.2,28.200000000000003,20.0,1.0000733431993587,0.007334319935869971,True
fd4,0.2,28.200000000000003,25.0,1.0000751175829539,0.007511758295386528,True
fd4,0.2,28.200000000000003,30.0,1.0000767853698604,0.007678536986044371,True
fd4,0.2,28.200000000000003,35.0,1.0000781452573482,0.007814525734817224,True
fd4,0.2,28.200000000000003,40.0,1.0000790330039064,0.007903300390643686,True
fd4,0.2,28.200000000000003,45.0,1.000079341341457,0.007934134145703986,True
fd4,0.2,28.200000000000003,50.0,1.0000790330039064,0.007903300390643686,True
fd4,0.2,28.200000000000003,55.0,1.0000781452573482,0.007814525734817224,True
fd4,0.2,28.200000000000003,60.0,1.0000767853698604,0.007678536986044371,True
fd4,0.2,28.200000000000003,65.0,1.0000751175829539,0.007511758295386528,True
fd4,0.2,28.200000000000003,70.0,1.0000733431993587,0.007334319935869971,True
fd4,0.2,28.200000000000003,75.0,1.0000716762360184,0.0071676236018447526,True
fd4,0.2,28.200000000000003,80.0,1.0000703176101764,0.007031761017639582,True
fd4,0.2,28.200000000000003,85.0,1.0000694309732026,0.0069430973202555535,True
fd4,0.2,28.200000000000003,90.0,1.0000691230737873,0.006912307378725835,True
fd4,0.2,28.3,0.0,1.0000687304171356,0.006873041713562067,True
fd4,0.2,28.3,5.0,1.0000690339995808,0.006903399958080314,True
fd4,0.2,28.3,10.0,1.0000699082050133,0.0069908205013291536,True
fd4,0.2,28.3,15.0,1.0000712477798925,0.0071247779892535945,True
fd4,0.2,28.3,20.0,1.0000728913662396,0.007289136623955805,True
fd4,0.2,28.3,25.0,1.000074640863364,0.007464086336406162,True
fd4,0.2,28.3,30.0,1.0000762852560667,0.007628525606673264,True
fd4,0.2,28.3,35.0,1.0000776260662088,0.0077626066208758004,True
fd4,0.2,28.3,40.0,1.0000785013579498,0.007850135794984503,True
fd4,0.2,28.3,45.0,1.0000788053694143,0.007880536941429206,True
fd4,0.2,28.3,50.0,1.0000785013579498,0.007850135794984503,True
fd4,0.2,28.3,55.0,1.0000776260662088,0.0077626066208758004,True
fd4,0.2,28.3,60.0,1.0000762852560667,0.007628525606673264,True
fd4,0.2,28.3,65.0,1.000074640863364,0.007464086336406162,True
fd4,0.2,28.3,70.0,1.0000728913662396,0.007289136623955805,True
fd4,0.2,28.3,75.0,1.0000712477798925,0.0071247779892535945,True
fd4,0.2,28.3,80.0,1.0000699082050133,0.0069908205013291536,True
fd4,0.2,28.3,85.0,1.0000690339995808,0.006903399958080314,True
fd4,0.2,28.3,90.0,1.0000687304171356,0.006873041713562067,True
fd4,0.2,28.400000000000002,0.0,1.000068340578001,0.00683405780010915,True
fd4,0.2,28.400000000000002,5.0,1.0000686399188765,0.0068639918876511885,True
fd4,0.2,28.400000000000002,10.0,1.0000695019096615,0.006950190966148462,True
fd4,0.2,28.400000000000002,15.0,1.0000708227662125,0.007082276621250827,True
fd4,0.2,28.400000000000002,20.0,1.0000724433837773,0.007244338377732085,True
fd4,0.2,28.400000000000002,25.0,1.0000741684289836,0.007416842898355647,True
fd4,0.2,28.400000000000002,30.0,1.0000757898360042,0.007578983600420308,True
fd4,0.2,28.400000000000002,35.0,1.0000771119020888,0.0077111902088811135,True
fd4,0.2,28.400000000000002,40.0,1.0000779749565603,0.00779749565602561,True
fd4,0.2,28.400000000000002,45.0,1.0000782747175139,0.007827471751387094,True
fd4,0.2,28.400000000000002,50.0,1.0000779749565603,0.00779749565602561,True
fd4,0.2,28.400000000000002,55.0,1.0000771119020888,0.0077111902088811135,True
fd4,0.2,28.400000000000002,60.0,1.0000757898360042,0.007578983600420308,True
fd4,0.2,28.400000000000002,65.0,1.0000741684289836,0.007416842898355647,True
fd4,0.2,28.400000000000002,70.0,1.0000724433837773,0.007244338377732085,True
fd4,0.2,28.400000000000002,75.0,1.0000708227662125,0.007082276621250827,True
fd4,0.2,28.400000000000002,80.0,1.0000695019096615,0.006950190966148462,True
fd4,0.2,28.400000000000002,85.0,1.0000686399188765,0.0068639918876511885,True
fd4,0.2,28.400000000000002,90.0,1.000068340578001,0.00683405780010915,True
fd4,0.2,28.5,0.0,1.0000679535398602,0.006795353986022157,True
fd4,0.2,28.5,5.0,1.0000682487130044,0.006824871300437074,True
fd4,0.2,28.5,10.0,1.0000690987016778,0.006909870167781662,True
fd4,0.2,28.5,15.0,1.0000704011654766,0.007040116547663011,True
fd4,0.2,28.5,20.0,1.000071999213854,0.007199921385403485,True
fd4,0.2,28.5,25.0,1.0000737002327187,0.007370023271868753,True
fd4,0.2,28.5,30.0,1.0000752990540878,0.007529905408776294,True
fd4,0.2,28.5,35.0,1.0000766027023098,0.0076602702309802595,True
fd4,0.2,28.5,40.0,1.0000774537324943,0.007745373249434806,True
fd4,0.2,28.5,45.0,1.0000777493170125,0.007774931701254317,True
fd4,0.2,28.5,50.0,1.0000774537324943,0.007745373249434806,True
